CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
35001000127,New Mexico,Bernalillo,1,2801,1152,0,12,0.0042842,0,0,0,0,0,0,12.6999999999999,52375,0,1,0,1,0,0,0,0,0,1949.91948838764,0,0,642.374856734415,0,1949.91948838764,0.69615119185564,642.374856734415,0.229337685374657,428.3050840348,0.152911490194502,305.116839700262,0.108931395823014,1474.38561517,0.526378298882543,54.2619717668858,0.019372356932126,43.4419814236462,0.015509454274776,1.00000001490116,0.00035701535698,76.1163567807525,0.027174707883168,300.713558809831,0.107359356947459,792.116828211059,0.282797867979671,12.7518622363677,0.011069324857958,72.2054626450699,0.062678352990512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,611,456,2143,77,73,1,113,394,1119,16,100
35001000128,New Mexico,Bernalillo,1,3228,1265,0,20,0.0061958,0,0,0,0,0,0,15.6,67250,0,0,0,0,0,0,0,0,0,102.790389895439,0,0,32.642028927803,0,102.790389895439,0.031843367377769,32.642028927803,0.01011215270378,24.4845707714557,0.007585059098964,11.6736946254968,0.003616386191294,70.773897588253,0.021924999252866,4.3584284260869,0.001350194679705,2.87010103464126,0.000889126714573,0,0,4.03293496370315,0.001249360273762,20.7550276815891,0.006429686394544,44.7923660874366,0.013876197672688,2.5876059513539,0.002045538301466,4.55150650441646,0.003598028857246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,774,402,2278,148,63,1,158,580,1497,58,133
35001000129,New Mexico,Bernalillo,1,4692,2270,0,92,0.0196078,0,1,0,1,1,1,26.6999999999999,36319,0,1,0,1,0,0,0,1,254.250335812568,3291.39290448825,254.250335812568,132.305824846029,1617.02466651931,132.305824846029,3291.39290448825,0.701490388850864,1617.02466651931,0.344634413154158,778.287455423444,0.165875416756915,426.060469243268,0.090805726607687,2266.04818467726,0.482959971158836,133.926512185018,0.028543587422212,86.933289009321,0.018527981459787,2.00000005960464,0.000426257472209,308.539564295904,0.065758645416859,493.945342313265,0.105273943374524,1123.91658957797,0.23953891508482,234.574833375641,0.103336931002485,369.682015220576,0.162855513313029,254.250335812568,0.054188051110948,132.305824846029,0.028198172388327,68.9226684570312,0.014689400779418,30.2721424698829,0.006451863271501,173.377365231513,0.036951697619675,12.7840433120727,0.002724646912206,2.77913999557495,0.000592314577062,0,0,21.9552059173583,0.004679285148627,43.3545837402343,0.009240107361516,87.5019379854202,0.018649176893738,10.9016143213957,0.004802473269337,28.0075288787484,0.012338118448788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,1018,851,3327,184,160,3,367,651,1552,361,532
35001000203,New Mexico,Bernalillo,1,1953,980,0,0,0,0,0,0,0,0,1,23.3,71289,0,0,0,0,0,0,0,0,0,101.515189588069,0,0,51.7195552587509,0,101.515189588069,0.051979103731731,51.7195552587509,0.026482107147338,29.2744017541408,0.014989453023114,5.07605709135532,0.002599107573659,59.306187570095,0.030366711505425,1.37722250819206,0.00070518305591,0,0,0,0,8.55885085463523,0.004382412111948,32.2729318141937,0.016524798675982,43.1882697492837,0.022113809395435,6.22245736047625,0.0063494462862,5.83189715445041,0.005950915463725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,348,286,1428,70,23,2,159,271,555,124,150
35001000204,New Mexico,Bernalillo,1,3285,1408,0,8,0.0024353,0,0,0,0,0,0,19.3999999999999,58804,0,1,0,1,0,0,0,0,0,2066.9243326566,0,0,768.226758722586,0,2066.9243326566,0.629200710093335,768.226758722586,0.233858982868367,428.275275826505,0.13037299111918,326.140565649351,0.099281755144399,1350.71268411238,0.411175855133145,53.1396226211641,0.016176445242364,29.4009768284581,0.008950069049759,4.00000029802322,0.001217656102899,177.826144060163,0.054132768359258,451.844892664397,0.137547912531019,985.426061112717,0.299977491967342,72.6465349989575,0.051595550425396,106.624440092476,0.075727585292952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,696,496,2027,92,52,4,325,785,1563,140,165
35001000205,New Mexico,Bernalillo,1,3229,1519,0,0,0,0,1,0,0,0,1,16.3999999999999,43114,0,1,0,1,0,0,0,0,0,2144.10334000317,0,0,1081.21905013592,0,2144.10334000317,0.664014660886706,1081.21905013592,0.334846407598615,389.287117400555,0.120559652338357,250.12477526674,0.077461992959659,1365.18827286455,0.422789802683356,60.3577763458888,0.018692405186091,27.7900409656576,0.008606392370907,1.94996974244713,0.00060389276632,162.383856393156,0.050289209164805,526.433418458211,0.163032957094522,1080.09024805855,0.33449682504136,94.6749183414503,0.062327135181995,153.717692382051,0.101196637512871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,609,400,2071,112,53,4,221,768,1593,103,211
35001000206,New Mexico,Bernalillo,1,2991,1264,0,8,0.0026747,0,0,0,0,0,0,15.6999999999999,60724,0,1,0,1,0,0,0,0,0,2722.52412456646,0,0,919.867913369089,0,2722.52412456646,0.910238757795542,919.867913369089,0.307545273610528,565.913730923086,0.189205526888361,539.532532869838,0.180385333624152,2124.83052640408,0.710408066333695,63.1568002200219,0.02111561358075,57.5855749677866,0.019252950507451,1.56680765748024,0.000523840741384,112.056906476616,0.037464696247615,363.327518675243,0.121473593672766,986.363926438614,0.329777307401743,15.0360946652945,0.011895644513682,82.3263714055065,0.065131622947394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,621,604,2358,67,61,2,114,389,1049,21,87
35001000207,New Mexico,Bernalillo,1,3383,1473,0,13,0.0038427,0,0,0,0,0,0,13.6,66597,0,1,0,1,0,0,0,0,0,2698.05140423774,0,0,817.181915082037,0,2698.05140423774,0.797532191616242,817.181915082037,0.241555399078344,569.456682514399,0.168328904083476,457.699193168431,0.135293879151177,2027.45389400422,0.599306501331429,64.6127127967774,0.019099235234046,69.1505533866584,0.020440601060201,2.74289229512214,0.000810786962791,118.225151274353,0.034946837503504,415.866207934916,0.122928231727732,1184.74497517943,0.350205431622653,68.6834374377503,0.046628267099627,120.37751045078,0.081722681908201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,696,565,2484,83,89,3,138,586,1530,91,143
35001000208,New Mexico,Bernalillo,1,2736,1174,0,0,0,0,0,0,0,0,0,15.8,65078,0,0,0,0,0,0,0,0,0,133.465127862989,0,0,24.9690846065059,0,133.465127862989,0.048781113985011,24.9690846065059,0.009126127414659,29.0479555334895,0.010616942811948,10.652483055368,0.003893451409126,94.2421122565865,0.034445216468051,2.77768672234378,0.001015236375126,0.545685887336731,0.000199446596249,0,0,12.6262442758306,0.004614855363973,23.2734005991369,0.008506359868106,68.3971931412816,0.024998974101346,0.031295500695705,0.000026657155618,4.81175365811213,0.004098597664491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,531,370,1887,46,94,1,128,580,1469,56,100
35001000300,New Mexico,Bernalillo,1,5952,2870,0,105,0.0176411,0,0,0,0,0,0,14.9,94213,0,1,0,1,0,0,0,0,352.935866862535,2270.51624159142,352.935866862535,166.049165621399,770.302507852669,166.049165621399,2270.51624159142,0.381471142740495,770.302507852669,0.129419104141914,297.960355330258,0.050060543570272,401.800393449317,0.067506786533823,1879.66278244741,0.315803558878934,30.1628699600696,0.005067686485227,73.448598653078,0.012340154343595,0,0,79.1647656681016,0.013300531866281,208.077243447303,0.034959214288862,567.563200123142,0.095356720450797,44.1756795929686,0.015392222854693,44.7803968584921,0.015602925734666,352.935866862535,0.059297020642227,166.049165621399,0.027898045299294,10.0588732957839,0.00168999887362,58.6767625808715,0.009858327046517,220.033457577228,0.036967986824131,9.22063398361206,0.001549165655849,23.4707045555114,0.003943330738493,0,0,33.529578924179,0.005633329792369,66.6815053857862,0.011203209910246,146.268376171588,0.024574659975065,6.18382965109776,0.002154644477734,7.35095112660201,0.002561307012753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518,854,899,4937,96,192,0,232,495,1428,163,111
35001000401,New Mexico,Bernalillo,1,4379,2039,0,14,0.0031971,0,0,0,0,0,0,11.5,73278,0,1,0,1,0,0,0,0,0,1800.22901655267,0,0,595.56224460341,0,1800.22901655267,0.411105050594355,595.56224460341,0.136004166385798,336.072241813002,0.076746344328158,264.988067240687,0.060513374569693,1412.14060337492,0.322480156057301,59.0580807775259,0.013486659232137,58.8433143345755,0.013437614600268,1,0.000228362639872,71.1682681757956,0.016252173595751,198.01874530228,0.045220083421393,546.172935159644,0.124725493299759,16.8600068189098,0.008268762539926,7.07126871217224,0.003468008196259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,741,653,3506,112,181,2,151,427,1243,87,19
35001000402,New Mexico,Bernalillo,1,3415,1660,0,4,0.0011713,0,0,0,0,0,0,9.3,70750,0,0,0,0,0,0,0,0,0,104.461386203765,0,0,22.4963122159242,0,104.461386203765,0.030588985711205,22.4963122159242,0.006587499916815,12.3789670476689,0.003624880541045,25.3370001399889,0.007419326541724,92.7690970376133,0.027165182148642,1.00803497480228,0.00029517861634,3.37930586934089,0.000989547838753,0.048768520820886,0.000014280679596,0.555809319484979,0.000162755291211,6.70037180557847,0.001962041524328,23.1136661246418,0.006768277049676,0.816642813617364,0.000491953502179,2.14386353315785,0.001291484056119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,515,521,2839,55,75,4,110,332,930,51,68
35001000501,New Mexico,Bernalillo,1,2645,1450,0,81,0.0306238,0,0,0,0,0,1,30,33661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848,396,554,1812,111,72,0,182,468,1003,417,338
35001000502,New Mexico,Bernalillo,1,4754,2658,0,146,0.030711,0,0,0,0,0,1,24.1999999999999,75556,0,0,0,0,0,0,0,0,0,419.565513253211,0,0,133.567264735698,0,419.565513253211,0.088255261517293,133.567264735698,0.028095764563672,52.2409015372395,0.010988830781918,67.1049108467996,0.014115462946319,315.740463495254,0.066415747474812,7.40404681116342,0.001557435172731,11.7016155309975,0.002461425227387,0,0,20.3481739424169,0.004280221695923,64.3712126798927,0.013540431779532,99.5381826162338,0.020937775056002,10.6308531053364,0.003999568512166,20.9223683588206,0.007871470413401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,538,794,3691,112,114,1,244,592,1245,317,233
35001000601,New Mexico,Bernalillo,1,3846,1792,0,0,0,0,0,0,0,0,0,9,60145,0,1,0,1,0,0,0,0,2.12601709365844,1505.42473483085,2.12601709365844,0.886147499084473,535.74196845293,0.886147499084473,1505.42473483085,0.391426088099547,535.74196845293,0.139298483737111,275.075760960578,0.071522558752101,302.553347229957,0.078667016960467,1133.55917054414,0.294737173828432,68.5559696219861,0.017825265112321,27.0644040629267,0.007037026537422,0,0,86.5158758983016,0.02249502753466,189.729319348931,0.049331596294574,477.461152255535,0.124144865381054,94.3942141868174,0.052675342738179,124.705581683665,0.06959016835026,2.12601709365844,0.000552786555813,0.886147499084473,0.000230407566065,0,0,0.708672404289246,0.000184262195603,2.12601709365844,0.000552786555813,0,0,0,0,0,0,0,0,0,0,1.41734480857849,0.000368524391206,0.15977081656456,0.000089157821744,0.178442686796188,0.000099577392185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,695,763,2990,134,124,5,189,404,1176,174,280
35001000603,New Mexico,Bernalillo,1,5150,1746,0,0,0,0,1,0,1,1,1,44.2999999999999,25654,0,1,0,1,0,0,0,1,11.9493083953857,3107.32053506374,11.9493083953857,9.27885556221008,2412.1157734096,9.27885556221008,3107.32053506374,0.603363210691989,2412.1157734096,0.468371994836817,1048.68161397427,0.203627497859082,161.581672571599,0.031375082052738,1709.71916127204,0.331984303159621,108.358704552054,0.021040525155739,49.7908136788755,0.009668119160947,2.79030174948275,0.000541806164948,292.565354019403,0.056808806605709,944.096193559467,0.183319649234848,2144.48159994184,0.416404194163466,172.266693238168,0.098663627284175,397.935485474765,0.227912649183714,11.9493083953857,0.002320254057356,9.27885556221008,0.001801719526643,4.52238607406616,0.000878133218265,1.07342767715454,0.000208432558671,6.99897801876068,0.001359024858012,1.33721697330474,0.000259653781224,0,0,0,0,1.2529991865158,0.000243300812916,2.36011397838592,0.00045827455891,6.22445356845855,0.001208631760866,0.61254009604454,0.000350824797276,1.64125275611877,0.00094000730591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,1733,256,2801,166,84,7,458,1634,3741,336,698
35001000604,New Mexico,Bernalillo,1,4361,1693,0,319,0.0731484,0,1,0,0,0,1,45.3999999999999,27216,0,1,0,1,0,0,0,0,0,848.95213105902,0,0,526.827429484575,0,848.95213105902,0.194669142641371,526.827429484575,0.120804271837784,139.369104988873,0.031958061221938,233.06220596563,0.053442376969876,598.521635573357,0.137244126478642,34.1526614633621,0.007831383045944,10.2091307491064,0.002341006821625,0.527058204286732,0.000120857189701,54.5599911606404,0.012510889970337,150.981646446161,0.034620877424022,426.196978213265,0.097729185556814,17.6468388509238,0.010423413379164,72.9989818492904,0.043118122769811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2813,1024,551,2662,181,91,1,377,1049,2730,294,439
35001000704,New Mexico,Bernalillo,1,3715,1492,0,0,0,0,0,0,0,0,0,16.3,48409,0,1,0,1,0,0,0,0,0,675.652475060895,0,0,366.040645407512,0,675.652475060895,0.181871460312489,366.040645407512,0.098530456368106,166.093626100104,0.044708916850634,84.5651163954171,0.022763153807649,445.272581923753,0.119858030127524,46.7745966486982,0.012590739340161,12.3268267396997,0.003318122944737,4,0.001076716016151,42.1460619782446,0.011344834987414,125.132409790065,0.033683017440125,282.901425819145,0.076151124042839,0.607476514007431,0.000407155840488,56.4770377650856,0.037853242469897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569,882,451,2637,162,105,11,186,614,1563,110,336
35001000707,New Mexico,Bernalillo,1,6152,2304,0,36,0.0058518,0,1,0,0,0,1,31.1999999999999,29526,0,1,0,1,0,0,0,0,39.7136116027832,4382.23013493488,39.7136116027832,18.0655002593994,3152.80372098111,18.0655002593994,4382.23013493488,0.712326094755345,3152.80372098111,0.512484349964421,1299.90619764925,0.211298146561972,501.256383548665,0.081478605908431,2401.63208424579,0.390382328388458,158.06371525739,0.02569306164782,86.2100747739896,0.014013341153119,0.395250588655472,0.000064247494905,286.667572750069,0.046597459809829,1449.26145957247,0.235575659878491,2726.93233339511,0.443259482021313,5.75741066238697,0.00249887615555,567.780601691862,0.246432552817648,39.7136116027832,0.006455398505004,18.0655002593994,0.002936524749577,2.74337458610534,0.000445932149887,11.3654088973999,0.00184743317578,33.0511322021484,0.005372420709062,1.04509508609771,0.000169878915165,0.78382134437561,0.000127409191218,0,0,0.522547543048859,0.000084939457583,4.31101703643798,0.000700750493569,12.4105043411254,0.002017312149078,0,0,9.14846611022949,0.003970688415898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,1753,735,3480,223,109,10,385,1945,3879,16,731
35001000708,New Mexico,Bernalillo,1,5858,2696,0,0,0,0,1,0,1,1,1,21.6999999999999,42821,0,1,0,1,0,0,0,1,472.231400489807,4101.720000742,472.231400489807,300.003901481628,2382.39434436336,300.003901481628,4101.720000742,0.700191191659611,2382.39434436336,0.406690738197911,1000.58423304231,0.170806458354783,471.659186193486,0.080515395389807,2485.64677532017,0.424316622622085,175.039818386023,0.029880474289181,184.282001687446,0.031458177140226,9.4117382839322,0.00160664702696,295.486293675901,0.050441497725487,951.853392051998,0.162487776041652,1951.14305788837,0.333073243067322,230.735205420176,0.085584275007484,406.99380107806,0.150962092388005,472.231400489807,0.080613076218813,300.003901481628,0.051212683762654,119.504015088081,0.020400139141018,49.5592937469482,0.008460104770732,328.9248650074,0.056149686754421,8.23921281099319,0.001406489042505,34.8106875419616,0.005942418494702,1,0.000170706725845,11.418874412775,0.00194927866384,87.8377736210823,0.014994498740369,213.761547088623,0.03649053381506,17.3376496732234,0.006430878958911,45.2554083466529,0.016786130692379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204,1346,821,3639,261,232,10,422,1294,2607,267,548
35001000710,New Mexico,Bernalillo,1,5540,2363,0,0,0,0,0,0,0,0,0,4.2,93810,1,1,1,1,1,0,0,0,3856.01277671054,5194.96627422467,3856.01277671054,393.459423585776,529.393340411112,393.459423585776,5194.96627422467,0.937719544083876,529.393340411112,0.095558364695147,967.540281963327,0.174646260282189,1220.80569453653,0.220362038725007,4263.69139965185,0.769619386218747,80.8162171758594,0.014587764833188,333.438650839903,0.060187482101066,2.99999994412064,0.000541516235401,63.5202712645987,0.011465752935848,450.499732302909,0.081317641209911,1127.25433729406,0.203475512146943,36.2173272695432,0.015326841840687,0,0,3856.01277671054,0.696031187131868,393.459423585776,0.071021556603931,748.155849725732,0.135046182260963,916.196090372512,0.165378355662908,3125.86957834968,0.564236385983697,50.9926270930445,0.009204445323654,298.741062018962,0.053924379425805,1.22166499868035,0.000220517147776,43.8543668693164,0.007915950698433,335.333470658806,0.060529507339135,835.358031557912,0.150786648295652,25.3152658532413,0.010713189104207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,1024,1263,4535,93,347,3,79,483,1222,46,0
35001000711,New Mexico,Bernalillo,1,4445,1934,0,2,0.0004499,0,0,0,0,0,0,14.1999999999999,87813,1,1,1,1,1,0,0,0,762.273978415574,3526.66622013941,762.273978415574,222.08706581714,967.606896628443,222.08706581714,3526.66622013941,0.793400724440812,967.606896628443,0.21768434119875,716.811511050758,0.161262432182398,533.763375984039,0.120081749377737,2732.29615820541,0.614689799371297,129.667190099135,0.029171471338388,128.800102353154,0.028976400979337,0.999999975785613,0.000224971873068,137.008095257449,0.030822968561856,397.894696365576,0.089515117292593,876.822068471159,0.197260307867527,70.5627032080635,0.036485368773559,154.941875586748,0.080114723674637,762.273978415574,0.171490208867396,222.08706581714,0.049963344390808,122.613992557709,0.027584700237955,147.3165194178,0.033142074109741,636.092591102864,0.143102945130003,9.49135520122945,0.002135288009275,41.2049508732743,0.009269955202086,0.006001567468047,0.000001350183907,5.48074726760387,0.00123301400846,69.9983361908234,0.015747657185787,145.404376499052,0.032711895725321,20.9402603524474,0.010827435549352,34.902250776355,0.018046665344548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,918,683,3488,147,144,1,166,499,1142,93,198
35001000712,New Mexico,Bernalillo,1,4204,1687,0,0,0,0,1,0,1,1,1,35.7,33589,0,1,0,1,0,0,0,1,0,3263.80367055535,0,0,1792.61065100133,0,3263.80367055535,0.776356724680151,1792.61065100133,0.426405958849033,927.06803330779,0.220520464630778,294.212858103215,0.069984029044533,2086.70157074928,0.496360982575947,219.230828566476,0.052148151419238,175.918948670383,0.041845611006276,0.999999970197678,0.000237868689391,196.331893131136,0.046701211496465,584.620418936014,0.139062896987634,1350.83669631183,0.321321764108428,211.97047723364,0.125649364098187,323.401969917118,0.191702412517557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,1131,390,2688,287,198,7,255,769,1716,250,442
35001000713,New Mexico,Bernalillo,1,5961,2466,0,0,0,1,1,1,1,1,1,28.5,34017,1,1,1,1,1,0,0,1,637.666993021732,4605.50122031103,637.666993021732,275.294075078563,2834.04469671705,275.294075078563,4605.50122031103,0.772605472288381,2834.04469671705,0.475431084837621,1243.27178665949,0.208567654195519,562.238992176695,0.094319575939724,2671.69689751532,0.448196090843034,318.286841723776,0.053394873632575,124.44104822832,0.020875867845717,12.9999999254941,0.002180842128082,448.36270824552,0.075216022185123,1029.71369081275,0.172741769973621,1920.93639900401,0.322250696024831,376.27822613855,0.152586466398439,734.185500547639,0.297723236231808,637.666993021732,0.106973157695308,275.294075078563,0.046182532306419,110.035821007506,0.018459288878964,153.467970259429,0.025745339751624,471.533487379318,0.079103084613206,14.9265374339884,0.002504032449923,21.4596162978559,0.003600002734081,1.11204798519611,0.00018655393142,25.3164461467822,0.004247013277434,103.31885428261,0.01733247010277,219.243476040544,0.036779647045889,16.5481952368281,0.006710541458568,116.981235620565,0.04743764623705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372,1631,654,3429,415,241,22,579,1275,2416,466,987
